id_hd,xxxx,yyyy,year,Xnorm
metadc59823,4.645582468447733,1953.7968825816795,1953,103.0
metadc59825,3.3818972479433054,1952.167380288529,1952,34.0
metadc59826,5.706829087333316,1952.0770990436886,1952,99.0
metadc59827,0.25206431275893026,1952.1740266689492,1952,56.5
metadc59828,4.314812679148518,1952.7106334018213,1952,60.666666666666664
metadc59829,3.3587515608863607,1954.5682349313013,1954,74.0
metadc59830,2.4149895603114606,1952.553477008113,1952,65.5
metadc59833,2.3680504405528877,1951.1014067653296,1951,24.5
metadc59834,4.319539385352431,1946.3295048702207,1946,57.0
metadc59835,8.464483171190686,1946.582643588948,1946,103.0
metadc59836,1.4691884924412848,1952.4570861644336,1952,48.333333333333336
metadc59838,3.149548541380332,1950.2559975548354,1950,61.0
metadc59839,3.2519715543195713,1951.5041287020722,1951,28.0
metadc59840,1.151257285094798,1951.710272930108,1951,20.0
metadc59841,3.5955876822084067,1951.200055724176,1951,32.5
metadc59842,0.46466650105357604,1945.8983086893438,1945,20.0
metadc59843,7.128247831664449,1945.3450482146343,1945,18.0
metadc59844,5.483701570179627,1944.9959478561982,1944,28.0
metadc59845,3.3072768319555785,1951.0029235347752,1951,20.75
metadc59846,8.18381630907221,1946.0369143456835,1946,8.25
metadc59847,8.421067755235871,1946.8009120128147,1946,102.0
metadc59848,0.33368577098896884,1951.431499932505,1951,100.6
metadc59849,2.3662630501827677,1951.057559566744,1951,100.0
metadc59850,2.365526342084161,1951.9119382902584,1951,92.8
metadc59851,7.309093596104338,1946.998128277284,1946,60.0
metadc59852,4.336686158697276,1945.6371280000767,1945,99.0
metadc59853,8.344836821744595,1944.996667664536,1944,48.6
metadc59854,2.5406177276644897,1944.6476712755994,1944,20.0
metadc59855,4.3634213817964955,1952.504496979632,1952,53.4
metadc59857,2.2932435445420167,1952.8061329689224,1952,55.25
metadc59858,0.09726150670781933,1952.6725404554456,1952,54.714285714285715
metadc59859,1.5337293968127674,1952.2314974251244,1952,60.2
metadc59860,3.664693025599048,1952.742622730311,1952,97.5
metadc59861,6.363676680413944,1952.4562561607354,1952,7.5
metadc59862,6.219324072388639,1952.802447873437,1952,68.5
metadc59863,2.0823086666772848,1953.9441541099368,1953,50.4
metadc59864,2.4497048390914884,1952.7961859775562,1952,55.5
metadc59866,9.394635715779756,1953.3029111602912,1953,47.75
metadc59867,5.084811314130434,1954.5495548411761,1954,80.8
metadc59868,5.642149982968942,1952.6416045323072,1952,93.66666666666667
metadc59870,2.2551691379035135,1952.5223464271853,1952,60.833333333333336
metadc59871,1.1607579146948543,1953.132505685406,1953,67.66666666666667
metadc59872,9.245058656271306,1953.6681622808048,1953,54.0
metadc59873,5.584211177641,1953.5703621330604,1953,65.0
metadc59874,9.124650477214717,1953.5198983328191,1953,68.0
metadc59875,8.311218005326339,1953.5862239953922,1953,52.4
metadc59876,0.21106500507226114,1952.160969889304,1952,59.166666666666664
metadc59878,1.3492719405593128,1953.9240500489575,1953,48.142857142857146
metadc59879,9.507114263734927,1953.1354305241384,1953,61.333333333333336
metadc59880,2.374145631878081,1953.1451936247302,1953,47.5
metadc59882,2.4830336346695896,1953.7550220239966,1953,90.0
metadc59883,3.464470931446634,1952.3605924832239,1952,81.5
metadc59884,4.453456241955663,1953.1369697937673,1953,25.333333333333332
metadc59885,5.199591358519417,1953.6869689541093,1953,57.0
metadc59887,6.11176464672313,1953.2456471384612,1953,63.166666666666664
metadc59888,10.45879091329949,1952.9748336912112,1952,47.2
metadc59889,5.341748519112459,1953.418936909677,1953,59.0
metadc59890,7.632171220801923,1953.5666972936374,1953,71.4
metadc59891,0.6716138159293901,1952.7488056623135,1952,60.2
metadc59892,4.2031210833521335,1953.891834632902,1953,76.0
metadc59893,1.1350327314177246,1953.484316700662,1953,52.166666666666664
metadc59894,4.51812968454107,1953.1990151718549,1953,104.5
metadc59895,10.084727927755415,1954.4759625946256,1954,49.0
metadc59896,5.381974139831773,1952.2003829332361,1952,63.166666666666664
metadc59897,6.285522824625278,1954.1010992777553,1954,90.0
metadc59899,5.648793027437277,1954.3677674139567,1954,55.2
metadc59900,9.448281571239086,1954.4268411983994,1954,40.25
metadc59901,1.4125844534752292,1952.6422714644505,1952,38.25
metadc59903,3.590422041775723,1954.5421586252787,1954,51.2
metadc59904,2.343010561146309,1954.3876663956974,1954,68.0
metadc59905,4.189128438381114,1952.668613667495,1952,71.5
metadc59906,6.477667263514768,1954.8218598843127,1954,46.6
metadc59908,1.4257632548390249,1953.215960951788,1953,57.0
metadc59909,5.565147957331434,1952.0233280775108,1952,53.1
metadc59910,4.245640199221346,1954.1353115273325,1954,11.0
metadc59911,6.177552882724081,1954.8034283840436,1954,49.0
metadc59912,5.293125894667582,1952.7392239469991,1952,41.5
metadc59914,5.6169693057672285,1954.343739863245,1954,58.0
metadc59915,6.251143187962503,1954.8442037665607,1954,82.66666666666667
metadc59916,4.518674818453059,1954.9204519684854,1954,97.0
metadc59917,10.726065435919503,1952.214519068556,1952,100.0
metadc59918,0.415406992230762,1954.965516654798,1954,57.166666666666664
metadc59919,3.2831256510621074,1952.292343467728,1952,80.0
metadc59920,8.169410297338395,1953.2315485401348,1953,41.5
metadc59921,8.289782141409603,1954.003924257009,1954,26.0
metadc59922,0.6427925518617918,1952.69916807758,1952,72.0
metadc59924,8.279611171509615,1954.1753591951267,1954,57.0
metadc59925,5.467150239365455,1952.8785828574394,1952,54.0
metadc59926,10.383676743711359,1953.2721835905859,1953,82.0
metadc59929,8.432490729251047,1952.7669972668045,1952,60.0
metadc59930,1.1349882089417285,1952.5721630571104,1952,56.75
metadc59931,1.4332391097964017,1954.3646195719398,1954,74.4
metadc59932,4.495135615645128,1953.3380127101154,1953,11.0
metadc59933,10.428348969104054,1952.8647112438027,1952,62.0
metadc59935,4.521705860623529,1954.0170185866248,1954,100.0
metadc59936,3.627384311347518,1954.5996481609961,1954,90.0
metadc59938,3.5119622061103524,1952.1706079031353,1952,54.4
metadc59939,0.6367532920462863,1953.0559069262524,1953,48.75
metadc59940,10.09646796798391,1953.6308769974123,1953,51.666666666666664
metadc59941,6.379224659220765,1952.1149764376376,1952,55.0
metadc59942,5.277622205508844,1954.1393138590568,1954,55.75
metadc59944,1.6081939864757469,1954.4259163882105,1954,92.66666666666667
metadc59945,7.501819883020854,1954.776619481442,1954,55.57142857142857
metadc59946,0.6411528311799503,1954.0732864512345,1954,54.0
metadc59947,6.2431266550833735,1954.33186618232,1954,96.5
metadc59949,8.219809956706262,1954.2734263076354,1954,64.5
metadc59950,10.364318957103134,1954.9713990280459,1954,20.0
metadc59951,8.515979312809106,1954.0193780296881,1954,40.666666666666664
metadc59952,9.421061042372818,1954.4175311213544,1954,61.8
metadc59953,4.479909510223791,1954.8000734091534,1954,79.75
metadc59954,1.2647026718999588,1954.2763851209204,1954,61.0
metadc59955,6.388251263494269,1953.0695083882003,1953,90.0
metadc59956,4.239131213855019,1954.9494439922714,1954,24.0
metadc59958,4.344796104523332,1954.5896375169439,1954,88.0
metadc59959,2.515826934929252,1954.2057887714905,1954,52.44444444444444
metadc59965,7.055057885354447,1953.213007014249,1953,100.0
metadc59967,4.3809575908099685,1954.3992260824978,1954,65.0
metadc59969,2.1995653654098186,1957.8081125140286,1957,103.0
metadc59970,2.5208216560354018,1941.241683755708,1941,57.0
metadc59971,2.1295666923651124,1940.4204708366294,1940,61.333333333333336
metadc59972,6.694813718492307,1941.692278030186,1941,64.0
metadc59973,2.2998703825856097,1941.3342655086026,1941,20.0
metadc59974,5.276456392977548,1953.9716019894931,1953,91.0
metadc59975,0.7201038451791366,1940.818212591502,1940,76.66666666666667
metadc59976,4.354013636134119,1939.240056289116,1939,100.5
metadc59977,9.75769450906857,1954.720147418352,1954,55.2
metadc59979,1.3603807952215334,1953.5224376056376,1953,97.5
metadc59981,9.151808238688453,1941.2848662915133,1941,103.0
metadc59982,0.5934734553229423,1941.008557940846,1941,60.5
metadc59983,4.524818083972081,1941.7230009338246,1941,90.0
metadc59985,2.4945820342278244,1939.508884104449,1939,68.5
metadc59987,6.197073705387352,1941.9629784448066,1941,49.0
metadc59988,2.2377054411987456,1941.754488317357,1941,64.0
metadc59989,8.546533293141025,1941.7853111881195,1941,28.0
metadc59990,8.433817972480309,1941.796614566987,1941,28.0
metadc59991,6.118211045651416,1941.890848445772,1941,28.0
metadc59995,10.318858926693183,1941.3785262553952,1941,28.0
metadc59996,5.458883240865841,1941.5846427238323,1941,65.0
metadc59998,6.386936011103344,1941.4464677497715,1941,28.0
metadc59999,4.157490938025358,1941.7936229424067,1941,28.0
metadc60000,4.288835485649848,1941.6332700636303,1941,64.0
metadc60001,1.6187067844430365,1938.6894371423496,1938,86.25
metadc60002,8.319365074090559,1953.3476845792848,1953,103.0
metadc60003,2.3474387874056624,1941.1588271280984,1941,18.0
metadc60004,3.4478159457112336,1939.1844523385519,1939,81.33333333333333
metadc60005,6.170081430335692,1942.596538547804,1942,95.66666666666667
metadc60006,9.531218740089487,1942.810260020033,1942,80.5
metadc60007,7.651378827397951,1954.3993055551898,1954,79.0
metadc60008,5.2728717029742445,1942.7567387589856,1942,18.0
metadc60009,8.516048432581563,1953.9574099925974,1953,93.66666666666667
metadc60010,1.3091546218160195,1940.8895218499606,1940,88.0
metadc60011,9.608275300071883,1953.763551432739,1953,100.66666666666667
metadc60012,4.698745069490419,1942.6556585941275,1942,58.75
metadc60013,1.1892014144465863,1942.5961548343805,1942,59.5
metadc60014,4.190243750417254,1953.0529815703173,1953,80.0
metadc60016,3.2638119512079613,1942.885247126798,1942,63.666666666666664
metadc60017,6.347364452615144,1942.216818638324,1942,42.333333333333336
metadc60018,0.2288323652937959,1943.4163751160254,1943,68.0
metadc60019,2.4739354494085486,1941.6593270572105,1941,45.0
metadc60020,7.570615684935357,1953.9089872297159,1953,69.66666666666667
metadc60021,7.710589923359373,1943.277347427696,1943,101.0
metadc60023,9.486358382959413,1944.1762885301066,1944,90.0
metadc60025,0.4673952194613633,1942.612092549636,1942,103.0
metadc60027,5.49708285583751,1943.121811770465,1943,54.0
metadc60028,5.185569165774862,1943.0203030170956,1943,64.0
metadc60029,5.275676085304397,1943.50597010928,1943,79.5
metadc60030,1.3057457767621763,1942.2758423536147,1942,93.0
metadc60031,7.636686581169723,1943.426712364688,1943,103.25
metadc60032,3.5708643677643686,1943.0092234498845,1943,59.5
metadc60033,7.405059696406192,1943.0861870544932,1943,57.0
metadc60034,4.225078480820231,1943.9185197825425,1943,49.5
metadc60035,1.4968586727802935,1954.1659634248824,1954,56.0
metadc60036,2.1370207891453656,1943.5529279531988,1943,8.0
metadc60037,6.703828961564957,1954.4753583874274,1954,58.142857142857146
metadc60038,5.3093109238036185,1943.8331180528487,1943,69.2
metadc60039,6.288298791205619,1954.8689028368924,1954,57.0
metadc60040,10.404982981409033,1943.5370651972676,1943,60.5
metadc60041,2.2259947945413354,1942.8925155396269,1942,94.33333333333333
metadc60042,10.51129292995432,1944.872627729394,1944,52.5
metadc60045,5.075191146757168,1944.0888336775533,1944,81.5
metadc60046,8.212037166724514,1944.0882506840667,1944,80.0
metadc60047,9.481771880285825,1944.3032443875175,1944,81.5
metadc60048,6.7515292700268095,1944.3334373671453,1944,81.5
metadc60050,3.377673282818369,1944.8202430631197,1944,101.0
metadc60051,8.223935614266715,1944.0211953816681,1944,60.5
metadc60052,3.6285317549605787,1944.01975182952,1944,46.666666666666664
metadc60053,6.3252719796272725,1954.5734049376754,1954,82.0
metadc60054,9.469519581558306,1944.0180883860505,1944,35.0
metadc60055,9.716423451308456,1944.841056342708,1944,101.0
metadc60056,1.4149224704687466,1944.9645591239428,1944,81.0
metadc60057,1.3112681005590583,1944.1830903561206,1944,103.0
metadc60058,1.7429601103110095,1944.1843016300315,1944,95.5
metadc60059,6.294536437052428,1943.919099275632,1943,47.5
metadc60061,1.1984381698064899,1944.6943132246079,1944,57.0
metadc60066,8.589232243983089,1944.3426056421106,1944,61.666666666666664
metadc60067,5.178042894943612,1944.3190762352508,1944,42.333333333333336
metadc60068,10.335051542071444,1944.8340103149176,1944,47.22222222222222
metadc60069,4.2667974555111625,1944.7780757862563,1944,47.5
metadc60070,3.2631653901384925,1954.3103485637855,1954,26.0
metadc60071,4.171362910905478,1944.205984313903,1944,46.2
metadc60072,9.406768122005166,1944.2818769881208,1944,41.0
metadc60073,6.4409094533198346,1944.147367338791,1944,52.0
metadc60074,10.497684511027098,1944.7669890217053,1944,54.0
metadc60075,6.097502931082385,1954.9233485799718,1954,73.0
metadc60076,7.511744669763356,1944.715946203819,1944,93.0
metadc60077,8.782261802761624,1944.3888646202802,1944,52.5
metadc60080,6.437064177679927,1954.1460536493562,1954,73.0
metadc60081,5.412430680471214,1944.4546581526672,1944,57.0
metadc60083,1.7108786384700916,1944.5613775718311,1944,94.0
metadc60084,5.670912403735438,1945.8558835858155,1945,46.666666666666664
metadc60085,0.2575676968257421,1954.2022366532647,1954,23.0
metadc60086,6.463944187949622,1945.5444354806118,1945,88.0
metadc60087,7.104875112511508,1945.2139305361834,1945,5.666666666666667
metadc60088,1.0418204299282618,1945.3210446180447,1945,66.75
metadc60089,2.2584346584727393,1945.9616263459106,1945,30.0
metadc60090,3.7414706648164864,1944.1515184204595,1944,97.0
metadc60091,10.320583440432447,1944.61679630866,1944,99.0
metadc60092,4.216519770972786,1954.7092291455729,1954,44.5
metadc60093,0.20577050859629512,1945.7056053586296,1945,97.0
metadc60094,3.3457986257635586,1954.535822319976,1954,61.333333333333336
metadc60095,3.174059447872521,1945.1183033165232,1945,90.66666666666667
metadc60096,3.662785253981788,1954.6411445063372,1954,53.7
metadc60097,5.310210299023142,1945.4875501252573,1945,87.0
metadc60098,8.470706470562984,1944.207683341784,1944,61.0
metadc60099,4.207494640210391,1954.2525121004016,1954,40.0
metadc60101,6.2358452375624855,1943.8747001352726,1943,74.5
metadc60102,2.615560279849392,1943.905117252596,1943,74.5
metadc60103,4.542059900912474,1945.601005414841,1945,92.66666666666667
metadc60104,5.487711067432065,1945.8957987835006,1945,108.0
metadc60105,4.330657766581211,1945.7464919372094,1945,93.0
metadc60106,2.5546120506688235,1954.792511523292,1954,59.125
metadc60107,7.423953114496797,1944.52985466743,1944,48.8
metadc60108,1.227818567682829,1943.063643771976,1943,40.5
metadc60109,2.3612571397764515,1942.1464078537267,1942,64.75
metadc60110,9.45679497071352,1945.0446068316828,1945,24.0
metadc60113,2.7235678708252866,1954.2297919105954,1954,103.0
metadc60114,8.27503435546723,1944.788517452432,1944,61.5
metadc60116,2.4229344302811286,1945.7050146970942,1945,59.0
metadc60117,10.404043999002882,1945.2720223400293,1945,74.66666666666667
metadc60118,5.239193685664113,1945.047796064718,1945,64.0
metadc60119,1.2831684494222546,1945.5847585324939,1945,64.0
metadc60122,5.454042941265064,1954.4470476256174,1954,23.0
metadc60123,6.17119800166446,1954.0158704065127,1954,77.5
metadc60124,9.310614265728924,1946.4839513677887,1946,62.25
metadc60125,6.2697263632912845,1945.1445061429936,1945,62.0
metadc60127,9.206239469920245,1954.3633566736319,1954,97.0
metadc60128,1.6469671082304096,1946.7049509338967,1946,54.665
metadc60130,4.7211648573584615,1946.9842641146624,1946,53.666666666666664
metadc60132,5.134537724070286,1945.3804386212514,1945,90.66666666666667
metadc60133,10.13674712321569,1954.955805825834,1954,56.75
metadc60134,8.64980948661547,1946.7682242015328,1946,8.0
metadc60135,1.6658121120075051,1954.660609401596,1954,64.0
metadc60136,7.584708404089807,1954.3279682565162,1954,63.333333333333336
metadc60137,6.5750945206425895,1946.8101123936426,1946,23.0
metadc60138,10.589161991667869,1944.8721824640784,1944,28.0
metadc60139,9.417371824258893,1946.1922979234555,1946,18.0
metadc60140,6.456821717131258,1946.592850133372,1946,24.333333333333332
metadc60141,9.504289160283973,1945.9982846481385,1945,99.0
metadc60144,1.4589250998537695,1946.199846060462,1946,70.33333333333333
metadc60145,1.4323537431064255,1946.653508421824,1946,101.0
metadc60146,1.6645791240174992,1946.8644559255447,1946,47.5
metadc60147,7.32795608581689,1954.668539382569,1954,65.0
metadc60148,8.147591769243279,1945.3030245902123,1945,98.0
metadc60149,1.2257285375011542,1945.1509532290656,1945,3.0
metadc60150,4.6055199611698665,1954.8046847227035,1954,73.33333333333333
metadc60151,6.217333674317777,1954.8271526693484,1954,91.0
metadc60152,10.212965490296057,1946.293140298737,1946,98.0
metadc60153,2.649617599454939,1945.5912370431463,1945,100.5
metadc60154,1.3118482748156421,1946.970091836369,1946,26.666666666666668
metadc60155,4.4226065009566025,1946.6217780568772,1946,101.0
metadc60157,1.4666907932404332,1946.9686691779386,1946,88.5
metadc60158,3.4049200518337406,1954.3300270850268,1954,58.0
metadc60159,0.6865830113971289,1946.4295581073536,1946,67.2
metadc60160,2.2132547606031214,1954.47702435138,1954,55.333333333333336
metadc60163,6.661725308494717,1947.6098614297634,1947,70.85714285714286
metadc60164,4.469030213130687,1947.3664842897715,1947,74.0
metadc60165,6.053584197565518,1946.2870876246573,1946,65.0
metadc60166,4.766846413256119,1954.1167080697894,1954,45.5
metadc60167,1.53191757765772,1947.2107603674178,1947,99.0
metadc60169,3.478167512908167,1954.9242070989,1954,44.6
metadc60170,1.4373948966513177,1954.4237402561314,1954,50.6
metadc60171,1.604167539799509,1947.955253453401,1947,82.66666666666667
metadc60172,1.5030990133428133,1947.5679500191839,1947,87.0
metadc60173,4.547050940282035,1946.3472359427292,1946,108.0
metadc60174,0.24125655788703046,1947.9682694475948,1947,35.0
metadc60175,2.5893126064218333,1954.2495624728567,1954,58.666666666666664
metadc60177,10.547098043413976,1946.0672966944767,1946,101.0
metadc60179,5.3373264933532605,1947.995947306904,1947,28.0
metadc60180,1.2364754526982606,1946.6885501844727,1946,57.0
metadc60181,7.540069117246469,1945.6169179151525,1945,64.75
metadc60182,5.401984031033274,1947.67303575298,1947,90.71428571428571
metadc60183,10.71036711088895,1954.9594103491609,1954,49.0
metadc60184,3.359753926800797,1954.2242128903245,1954,53.0
metadc60185,7.213285127044684,1947.6524804802164,1947,71.0
metadc60186,10.599094431970974,1954.3108112329676,1954,45.333333333333336
metadc60187,8.597831944250402,1946.035411268982,1946,103.0
metadc60188,3.3317667847030785,1947.349850862286,1947,100.0
metadc60189,5.64451299020904,1947.2334392183927,1947,54.0
metadc60190,9.647950375092684,1947.7374222379333,1947,63.25
metadc60191,9.393172351376855,1947.354274409838,1947,32.0
metadc60192,6.759021904425548,1947.6386864924534,1947,52.75
metadc60193,6.22814273109513,1947.006941281668,1947,28.0
metadc60194,4.472296423993775,1947.5159264744373,1947,80.33333333333333
metadc60195,7.220746882561443,1946.1821652809685,1946,58.0
metadc60196,6.291009410194661,1946.205416861741,1946,93.0
metadc60198,0.12699384493470942,1947.066157833803,1947,58.714285714285715
metadc60199,6.157769751418514,1956.7361414122227,1956,53.333333333333336
metadc60200,9.18068602510293,1947.9371611472463,1947,72.0
metadc60201,6.0887157617548615,1947.1798889961278,1947,57.0
metadc60203,2.1901055064657107,1948.9940777777508,1948,101.0
metadc60204,3.200796407328196,1948.3041768759133,1948,100.0
metadc60205,2.5319975327280564,1947.5490222941366,1947,24.0
metadc60206,7.32987545524311,1954.2338661456408,1954,60.0
metadc60207,8.184788291295195,1948.5047951487168,1948,66.0
metadc60208,0.34836283156418396,1947.8406530855207,1947,73.25
metadc60209,3.4081929131357844,1947.657101744478,1947,63.0
metadc60210,6.537652106580723,1948.30633578299,1948,64.0
metadc60211,4.484772750085499,1954.6108594172167,1954,65.0
metadc60212,5.652493497010815,1945.8857465657911,1945,97.0
metadc60213,1.3449007855203503,1954.3229009075512,1954,103.0
metadc60214,7.58878862435972,1948.778767421396,1948,54.666666666666664
metadc60215,7.284787363482276,1948.8400460493408,1948,94.0
metadc60216,2.6162658942122548,1948.4043172062368,1948,68.5
metadc60217,4.459705934416367,1947.8979631543048,1947,58.666666666666664
metadc60219,0.2808154237012336,1943.8454808017007,1943,61.0
metadc60220,3.1385863508825134,1954.4921779357492,1954,61.4
metadc60221,10.530102427906586,1946.117830959134,1946,64.0
metadc60222,8.593430189470597,1947.551897722883,1947,99.33333333333333
metadc60223,9.494037100313331,1948.1807700983065,1948,62.0
metadc60224,1.511039201944962,1954.472507049971,1954,71.875
metadc60225,6.337400439805203,1944.3789104930124,1944,90.0
metadc60226,6.367139659993592,1944.7297664751675,1944,55.6
metadc60227,8.307133878167344,1946.8247564715784,1946,59.0
metadc60228,6.242245316574103,1947.867844072424,1947,108.0
metadc60229,8.278346028593633,1945.1638854093922,1945,72.0
metadc60230,8.702916549599692,1954.923270920208,1954,50.6
metadc60231,0.1412000770106536,1948.6862017443548,1948,57.666666666666664
metadc60234,8.436720296496107,1949.7219234452898,1949,62.333333333333336
metadc60235,4.335143257673192,1947.3113330092328,1947,108.0
metadc60237,8.142157667558305,1948.162997659388,1948,81.5
metadc60239,2.452731152035478,1948.3214679578016,1948,55.375
metadc60240,7.467679082703883,1948.143596159784,1948,87.66666666666667
metadc60241,4.3422461320076,1948.112141112912,1948,51.21052631578947
metadc60242,4.489083394599888,1948.006361838504,1948,93.5
metadc60243,10.29200876111233,1947.0840163328219,1947,24.0
metadc60244,9.566328532870287,1954.3811884250879,1954,101.5
metadc60245,6.4229965711263945,1948.3530838727704,1948,95.44444444444444
metadc60246,2.12367630347731,1948.1934554011375,1948,98.0
metadc60247,8.29785816360564,1949.9861947787078,1949,103.0
metadc60248,3.724659105387684,1954.2245478847478,1954,79.66666666666667
metadc60249,3.4537162013441836,1948.483073967025,1948,80.0
metadc60250,6.719073806204932,1954.9244370788967,1954,49.0
metadc60251,9.20909101646936,1949.1719468437493,1949,28.0
metadc60252,2.3233499640887323,1949.1869615316907,1949,94.0
metadc60253,9.363620483130687,1947.2116670898133,1947,90.0
metadc60254,9.166762383619721,1949.5379599732125,1949,99.2
metadc60255,5.300291662473828,1949.428675423822,1949,75.2475
metadc60256,3.104385378610839,1954.5123612758869,1954,92.66666666666667
metadc60257,2.6466034986658986,1954.5607011356076,1954,76.0
metadc60258,10.47974769670143,1954.3411123516614,1954,81.8
metadc60260,1.6412086075805623,1949.999793342151,1949,50.6
metadc60261,3.0191565620224496,1949.7861322804558,1949,11.0
metadc60262,6.551299319019401,1948.058087311121,1948,64.0
metadc60264,2.4123647079609385,1947.0636392823403,1947,60.5
metadc60265,9.191882043795124,1949.6701356607211,1949,54.0
metadc60266,6.110719937068978,1949.1119053061848,1949,59.5
metadc60268,10.204476807723783,1947.232005739487,1947,46.25
metadc60269,8.430426088843546,1949.360340182099,1949,28.0
metadc60270,8.686512087030946,1954.3343912340267,1954,53.285714285714285
metadc60271,2.3890005238034653,1949.4361714436795,1949,64.0
metadc60272,9.221998043911194,1949.9079490599665,1949,41.0
metadc60273,6.341407432209707,1949.7019502563096,1949,61.75
metadc60274,8.239444191154202,1954.7159526338276,1954,86.0
metadc60277,4.3965673501554035,1949.48917242328,1949,58.666666666666664
metadc60278,1.4489702348864313,1949.250712734682,1949,94.0
metadc60279,6.088421721761905,1954.9091985692996,1954,101.0
metadc60280,2.1699703339603125,1954.0052110726967,1954,51.0
metadc60281,6.335816415388164,1949.2008380403895,1949,89.5
metadc60284,9.532237737399702,1949.927439889585,1949,94.0
metadc60285,8.303427250431213,1954.6870527306799,1954,90.0
metadc60286,6.3877042571830245,1949.7883753719973,1949,90.66666666666667
metadc60287,2.598481692246684,1954.8419613630488,1954,55.166666666666664
metadc60288,6.1927038891261645,1954.206782550827,1954,98.0
metadc60289,2.1820098395442518,1948.9017847952045,1948,56.2
metadc60291,6.335795074306282,1949.7944317418685,1949,57.5
metadc60292,5.196668435472684,1950.8990568426184,1950,25.333333333333332
metadc60293,8.097919199010612,1948.0161929219328,1948,60.5
metadc60294,6.229218637591634,1950.6703384211773,1950,49.142857142857146
metadc60295,6.345568182682499,1949.6567565715034,1949,37.4
metadc60296,6.3489538978557025,1954.967780463168,1954,98.0
metadc60297,2.6390426699790193,1950.475376240044,1950,64.0
metadc60299,4.495859371743845,1948.860788921456,1948,32.0
metadc60300,6.403165883398531,1954.1661959241494,1954,47.57142857142857
metadc60301,6.04226255261073,1950.8680672688924,1950,30.0
metadc60303,1.3045771384953289,1950.9828204316686,1950,25.333333333333332
metadc60304,0.6535335317877853,1948.041003169053,1948,57.666666666666664
metadc60305,2.6814129372910704,1948.5915344603995,1948,63.166666666666664
metadc60306,5.303336658324684,1954.6896977792428,1954,64.33333333333333
metadc60307,8.297235759540019,1949.3716515810345,1949,61.333333333333336
metadc60308,7.3842054294096755,1954.2750024952493,1954,102.0
metadc60309,4.321942091191064,1949.045296576478,1949,53.666666666666664
metadc60310,4.5971937328117125,1946.1333402446849,1946,51.0
metadc60311,6.146439098175306,1946.2845215315272,1946,73.5
metadc60312,7.292346112034888,1948.2515259815743,1948,9.5
metadc60313,6.671992986209898,1949.5572873193719,1949,94.0
metadc60315,6.423344623418371,1949.1653652753641,1949,71.0
metadc60317,7.5423396189420675,1949.7805564129167,1949,58.0
metadc60318,10.274065457520953,1949.9453829248464,1949,94.0
metadc60319,4.404821052990254,1949.8398007440064,1949,95.2
metadc60320,7.320495083399747,1954.4190621897005,1954,98.5
metadc60321,8.213897224025041,1949.516695727858,1949,71.0
metadc60322,7.197259632612709,1954.6921506186866,1954,59.166666666666664
metadc60323,1.2559245344595549,1949.730923345985,1949,54.6
metadc60324,4.179054232840056,1949.7458197530705,1949,7.666666666666667
metadc60325,7.341618492799347,1949.99177919462,1949,69.0
metadc60326,4.635055279949622,1949.4661868817225,1949,93.75
metadc60327,3.1887404528217163,1945.2012658419155,1945,65.0
metadc60328,3.059831232285643,1949.270775945585,1949,60.8
metadc60330,0.3223833661552025,1948.4646773671,1948,94.33333333333333
metadc60331,7.457015535990161,1954.4208356703373,1954,3.0
metadc60332,7.2667353655889775,1949.7070683247666,1949,42.25
metadc60333,8.222018327915498,1950.6040664358004,1950,99.0
metadc60334,1.541547607174321,1950.5056549533667,1950,32.5
metadc60335,7.388849877825594,1950.2005702547394,1950,86.2
metadc60336,5.454164106219492,1947.156603549372,1947,72.0
metadc60337,5.4086700411777615,1944.2273879802676,1944,80.33333333333333
metadc60338,5.326067302035503,1949.8021274008256,1949,23.0
metadc60339,7.509815727345908,1954.9453617790216,1954,50.4
metadc60341,0.7451984224985007,1948.390731889152,1948,43.5
metadc60342,7.7486599646985725,1949.165151179352,1949,97.0
metadc60343,9.533120282584752,1954.888953665452,1954,49.8
metadc60344,2.171900190963483,1950.696038616863,1950,51.333333333333336
metadc60345,0.34598690057234804,1951.6046945234493,1951,72.66666666666667
metadc60346,5.35493162669208,1950.1192108049354,1950,95.0
metadc60347,4.3990541629994215,1950.8891571441761,1950,32.0
metadc60348,7.429123077545531,1949.9937466746949,1949,58.0
metadc60350,10.73076654675973,1949.2361728588749,1949,94.0
metadc60351,5.038608880843297,1954.5631356516064,1954,97.0
metadc60352,9.429217632763745,1945.006252282463,1945,81.0
metadc60353,0.3026806726793986,1949.123858007075,1949,30.666666666666668
metadc60354,5.5062283119706175,1948.0836018046311,1948,62.833333333333336
metadc60355,2.0948503024549354,1950.145203808778,1950,100.5
metadc60356,6.287397409351988,1949.906083002247,1949,90.0
metadc60357,4.518740958603295,1950.3708594459147,1950,93.5
metadc60359,5.208494526122887,1949.3001630100644,1949,35.666666666666664
metadc60360,4.340637693352968,1951.6577125729746,1951,105.0
metadc60361,2.1412764017778505,1950.2999581973459,1950,74.5
metadc60362,7.2686581973737185,1951.57648709693,1951,53.6
metadc60364,6.101118187289669,1954.4517872659887,1954,55.5
metadc60365,7.486372158789232,1950.5917835195526,1950,100.0
metadc60366,2.1867088419748124,1951.0564067809341,1951,20.0
metadc60367,3.682456404565088,1951.540836766032,1951,35.0
